VideoID,Comments
VVCEtqfqFkg,Прикусываю щеку после лечения зуба зуб 7
VVCEtqfqFkg,"А что, если несколько врачей не могут пришлифовать пломбу? Что,если не найдешь хорошего врача в целом городе?"
VVCEtqfqFkg,"Есть проблема, лечил зуб с пульпитом, все прошло, зуб как новенький, но прошло 2 месяца  и он начал болеть и ныть, что делать?"
VVCEtqfqFkg,"Прочистили каналы. Болит и верхние зубы и нижние. Отдает в ухо. Немного холодной воды и моментально отпускает, что это"
VVCEtqfqFkg,"Скажите,если сдала кровь на алергии анасетика...тест отрицательный.Это дает гарантию того,что невозникнет тяжелой аллергии...во  время лечегия зуба.. на  анастезию?"
VVCEtqfqFkg,"Вылечила много зубиков от кариеса, а потом через дня два стала появляться сильная боль во всех зубах настолько сильная, что на стены хочется лезть... Даже не приижевании. <br>Скажите, это нормальная реакция? <br>Сейчас уже 5 день"
VVCEtqfqFkg,"Здравствуйте, подскажите пожалуста, 2 года назад лечил пульпит (24 зуб) сходил к одному стоматологу и он мне очистил канал, и поставил временную пломбу, сказал через 2 недели придти, но у меня не получилось, пришёл через 1,5 месяца, но он был в отпуске. Сходил к другому стоматолргу и он удалил остатки временной пломбы и поставил основную. Первое время болел зуб сильно, со временем боль утихла, но переодически чуствовал боль. В последнее время болит, достаточно выражено.Что делать с этим зубом?"
VVCEtqfqFkg,"Здравствуйте! Удалили нерв в трехкоренном зубе. Во время удаления нерва из одного из каналов пошла кровь, более интенсивно, чем должно быть. Кровь остановили и поставили временную пломбу. Я переживаю, не может ли это быть перфорацией корня. Какие манипуляции помогут это определить? Какая причина возникновения такого кроветечения? Спасибо!"
VVCEtqfqFkg,здра́вствуйте.После лечения зуба у меня боли́т ухо и когда надавливаешь наиэтот зуб чувтвую болезненые ощущения.Что все это зна́чит?
VVCEtqfqFkg,"Доктор а если у меня заболел зуб спустя двух месяцев после лечения, нерв не удаляли, при накусывании не болит пломба на вид вроде все в норме, помогает только холодная вода подержал на зубе несколько секунд боль на некоторое время затихает, затем снова возобновляется, что в таком случае делать."
VVCEtqfqFkg,"Ага. Как всегда контакт виноват. Мне сначало зубы подтачивали,потом нерв удаляли и в конце зубы были удалены. Все это новые техники. Лечение по любому заканчивантся удалением зуба."
VVCEtqfqFkg,"Здравствуйте! Подскажите пожалуйста, удалять ли нерв или нет в такой ситуации. Мне лечили глубокий кариес, врач сказала,что там уже кровь видна,но решила оставить живым его. Положила лекарство и сверху пломбу. 2 недели было все хорошо. Потом начал как током стрелять 3 раза в день. Теперь перестал, но реагирует на холод,сладкое и горячее."
VVCEtqfqFkg,"А если врач лечит кариес и очень больно, а делать укол боится, т. к. есть аллергия на новокаин. Прошу сделать скандонест без адреналина, который делали 4 года назад при удалении зуба и было нормально, но врач говорит, что со временем может быть и на него аллергия. Делать было очень больно и вечером разболелся зуб и десна сильно, что пришлось пить обезболивающую таблетку. Неужели нет выхода для таких, как я и придётся терпеть, а мне уже 53."
VVCEtqfqFkg,"Ну да был у меня такой врач, кариес глубокий, зуб 1 простоял ровно день, второй полгода...стоило оно того ! Нет ! Столько боли и денег из за этого недоврача  потеряла и да стоит обижаться, не нужно сохранять то что сохранить невозможно !"
VVCEtqfqFkg,4 месяца жевать не могла. Сегодня переделал. Сказал отечность десны уже есть. И что контакт слишком плотный сделал. Не знаю... чистил ниткой и снова я прям чувствовала что она как и в прошлый раз рвалась ((( короче ппц. Неужели третий раз пломбировать. Но уже тогда у другого и снова деньги платить (
VVCEtqfqFkg,"Ув.доктор!,У меня огромные проблемы с зубами😢Живу в Мюнхене и не могу найти хорошего врпча--такого как вы.Как жаль ,что вы не тут."
VVCEtqfqFkg,У меня головная боль отдаются в вески и челюсть. В зуб. Пульсирует...  <br>Очень больно. Врач лечил зуб но видимо не тот( ничего не могут сделать не знают что это...а я мучаюсь и не могу спать уже 3 дня(
VVCEtqfqFkg,"Уважаемый доктор, благодарю за видео! У меня такая ситуация - врач вылечила 4 зуба с глубоким и средним кариесом, все они уже почти три месяца сильно реагируют на холодное, но не болят. Один из этих зубов доктор депульпировала, остались 3 реагирующие. Есть ли смысл ждать и надеяться, что чувствительность на холодное уйдёт или же не мучаться и депульпировать их?"
VVCEtqfqFkg,Я обижался врачом
VVCEtqfqFkg,Вам ебальник не били?
VVCEtqfqFkg,"Мне глубокий кариес лечили без укола анестезии, это ваще нормально???Было довольно таки больно, но терпимо. Мне даже не предлагали этого."
VVCEtqfqFkg,"Подскажите пожалуйста,врач удалил один нерв в первом зубе, по снимку удеально запломбировано, но вокруг нерва видно воспаление . Прошло 5 месяцев ,дискомфорт в зубе присутствует, врач говорит ,что не надо перелечивать. Нормально ли это? Сколько времени может сохраняться воспаление в зубе ,при удаленном нерве. Может много пломбы,и она давит?"
VVCEtqfqFkg,"Доктор, подскажите пожалуйста..<br>Стоматолог поставил пломбу без удаления нерва, при надкусывании больно, уже две недели. Я написала ей о проблеме, советует пропить найз неделю, что думаете об этом? У меня то он болит только когда жую ну и потом может немного. Обязательно ли пить этот Найз? Или лучше все таки удалить нерв? На холод зуб тоже очень реагирует 🥺ответьте пожалуйста."
VVCEtqfqFkg,"ХРЕНОВЫЕ МАТЕРИАЛЫ, ВОТ ЕДИНСТВЕННЫЙ ВЫВОД. РАНЬШЕ ПОДОБНОГО НЕ-БЫЛО..."
VVCEtqfqFkg,"Здравствуйте, очень информативно, но у меня другая проблема, мне вылечили пульпит, запломбировали все было хорошо, но спустя 3 месяца началась сильная боль при прикусывании"
VVCEtqfqFkg,"Спасибо, Доктор! Очень информативно!!!!!"
VVCEtqfqFkg,"А может стоит сказать правду о том, что у врача не хватило опыта и квалификации для лечения периодонтитного зуба и поэтому возникло воспаление и гной в переходной складе. А далее пациент становится &quot;неудобным клиентом&quot;, потому, что у врача не хватило опыта и смелости признать это, а перелечивать доктор очень не хочет, т.к это уже становится затратным мероприятие . Пора бы уже честно говорить о том, что врач молограмотен и не мотивирован в вылечивании зубов, а цель его развод на имплантацию."
VVCEtqfqFkg,Почему болит зуб при лечении канала? Когда стоматолог просовывает в каналы инструмент типо иглы и при нажатии болит зуб?
VVCEtqfqFkg,"Здравствуйте,лечил зуб от переондотита 3 месяца назад говорили что зуб мертвый так вот почему начел опять болет если стучишь по нему и надавить зубами что это?"
VVCEtqfqFkg,"Подскажите пожалуйста сколько может болеть зуб при перелечивания  каналов так как не до конца был запломбирован  , хронический периодонтит  , чистили и промывали очень долго  . Зуб не болит , но не приятный дискомфорт . Поставили лекарство ."
VVCEtqfqFkg,вы самый охуительный
VVCEtqfqFkg,"Здравствуйте,а зуб после кисты сложно удаляется,если он просто как молочный откололся,корень иду удалять"
VVCEtqfqFkg,"Аболмасов-фамилия арабская. 🤔 может, все же Аболфасов было изначально? Это все-же тюркская фамилия, а значит более российская. В России много кореных тюркских народов да и из соседних республик много"
VVCEtqfqFkg,Скажите пожалуйста а можно поставить серебрянопаладевые коронки с золотым напылением? Это совместимо?
VVCEtqfqFkg,"Здравствуйте, удалили жевательный верхний зуб ничего не болит на второй день увидел какой то нарост из этой лунки как будто кожа, что это такое?"
VVCEtqfqFkg,"Доктор, есть ли средство для укрепления депульпированного зуба. В смысле, которое временно наносится на зуб, например, в виде геля?"
VVCEtqfqFkg,"С 4.30: так и есть. Увы, имея в этом печальный опыт, скажу - так и есть. После работы с каналами зуба боль появляется именно на 2-й день."
VVCEtqfqFkg,я  после  50     стал  удалять   😂👍
VVCEtqfqFkg,найс    помогает   при  болях   или    брехня?
VVCEtqfqFkg,"У меня после лечения болеть начал , а до лечения не беспокоил вообще ,врач назначил антибиотик и лазер , всё сразу успокоилось"
VVCEtqfqFkg,Здрастувуйти у меня кров и гной тичёт приножати как називаетсия это болезны зуби разшоталась
VVCEtqfqFkg,"А у меня вопрос: если после чистки канало зуб не болит но реагирует на кислое, это вот что означает?( Не при накусывании, не на холодное/горячее, а на кислое"
VVCEtqfqFkg,"У меня недавно был случай. Перелечивала каналы в нижней ,,семёрке,,. 4 штуки. То есть зуб уже был депульптрован лет 15 назад, и вот понадобилось вскрыть, потому что под пломбой процесс начался. Врач каналы почистила, промыла чем то, что воняло как хлорка, и положила какое то лекарство пож временную пломбу, и отправила меня до вторника ходить с лекарством, но по моему это не мышьяк. А был вечер четверга. К субботе зуб у меня разболелся просто неистово. Как всегда же, в выходные. Бегала по городу искала кто мне снимет пломбу и промоет. Еле нашла в самой дорогой клинике. Промыли, поставили какое то другое лекарство, доходила до вторника без проблем. Мой врач сказала что так среагировал один из каналов где было основное воспаление"
VVCEtqfqFkg,"Дайте пожалуйста номер телефона,вашей клиники, очень хочется с вами проконсультироваться!"
VVCEtqfqFkg,"Как с вами связаться,товарищ доктор,вы так красиво рассказываете о зубах."
VVCEtqfqFkg,👍
VVCEtqfqFkg,"Прямо про мой случай сегодняшнее Ваше видео! Лечили 3,8 с большим кариесом (он нужен оказался, так как сверху на место 2,7  поставили имплантат, который вынужден опираться на 3,7 и 3,8. Как я поняла по КТ, имплантат поставили косо, но врач, конечно, молчит об этом, а я претензий не предъявляю, потому что уже бесполезно что-то менять). В итоге, если до 3,8 не дотрагиваться, то он молчит, но на температуру и надавливание реагирует болью, которая быстро проходит. Взяли с меня сумму за его лечение больше в 2,5 раза,  чем за лечение другой 8-ки  и врач бормотала, что скоро в этом 3,8 придется удалять нерв и ставить коронку. Прошло уже 2 месяца и понимаю, что врач знала, что зуб будет болеть, что я приду перелечивать и буду по гарантии это делать, поэтому и сумму огромную с меня за него взяли (включив будущее лечение по гарантии). Но пока я не пошла его перелечивать, просто терплю эти периодические боли, но понимаю, когда на имплантате 2,7 появится коронка, она при жевании будет давить на 3,8 и мне будет больно при жевании всегда. Идти сейчас перелечивать или ждать, когда на 2,7 коронку поставят??? Может не при каждом жевании будет больно?"
VVCEtqfqFkg,"Здравствуйте, спасибо за очередной информативный ролик на вашем канале."
W_e0tMXNVls,"Получить более подробную консультацию о стоимости услуг или сразу записаться на бесплатную консультацию, Вы можете по телефону +74951340330.<br>Также задавайте свои вопросы нам по Whatsapp +79850089484 или кликните по ссылке <a href=""https://wa.me/79850089484"">https://wa.me/79850089484</a> , чтобы сразу в Whatsapp начать чат с нашим специалистом.<br>Со стоимостью услуг Вы можете ознакомиться на нашем сайте по ссылке <a href=""https://www.7894444.ru/tseny?from=yt7"">https://www.7894444.ru/tseny?from=yt7</a><br>Наши клиники расположены в Москве, Санкт-Петербурге и в Нижнем Новгороде. Узнать адрес ближайшей к Вам клиники Вы можете на нашем сайте по ссылке <a href=""http://www.7894444.ru/adresa-klinik?from=yt6"">http://www.7894444.ru/adresa-klinik?from=yt6</a><br><br>Содержание:<br><a href=""https://www.youtube.com/watch?v=W_e0tMXNVls&amp;t=26"">0:26</a> - внешние факторы, которые повышают чувствительность зубов (раздражители)<br><a href=""https://www.youtube.com/watch?v=W_e0tMXNVls&amp;t=39"">0:39</a> - краткое устройство зуба и причина почему у здорового зуба низкая чувствительность<br><a href=""https://www.youtube.com/watch?v=W_e0tMXNVls&amp;t=58"">0:58</a> - причины появления чувствительности (разрушение эмали, оголение корней зуба)<br><a href=""https://www.youtube.com/watch?v=W_e0tMXNVls&amp;t=90"">1:30</a> - причины оголения корня зуба<br><a href=""https://www.youtube.com/watch?v=W_e0tMXNVls&amp;t=109"">1:49</a> - как остановить рост чувствительности зубов<br><a href=""https://www.youtube.com/watch?v=W_e0tMXNVls&amp;t=132"">2:12</a> - признак пародонтита"
W_e0tMXNVls,Видео не о чем только бизнес 😂
W_e0tMXNVls,Короче толком ничего не объяснил как облегчить чувствительность<br>Просто обратитесь к стоматологу. <br>Нахй ролик снял
W_e0tMXNVls,"Зуб вылечили от кариеса, поставили световую пломбу, но на горячее или холодное дико стреляет("
W_e0tMXNVls,А если все  время  передние зубы зудят?
W_e0tMXNVls,"Доктор не знал проблем с чувствительности зубов, как только пошёл на проф чистку , замучили полтора часа <br><br>И после супер чувствительность горячее холодное 70% зубов болит убиственно<br><br>Уже месяц прошло не проходит <br>Чем востоновить"
W_e0tMXNVls,Поможить мени будь-ласка.<br>У мене после холодной гарячой еде болять зуби уже более 3 месяца  що робити подскажите.
W_e0tMXNVls,На сладкое оскома🤔почему?
W_e0tMXNVls,Я не когда у зубному врачу не ходила у меня просто так появилась ша ХОЛОДНЫЕ ВОДИ И ДРУГИЕ НЕ МОГУ ПИТ
W_e0tMXNVls,Зубные пасты для чувствительных зубов помогают или это просто миф?
W_e0tMXNVls,Вас нет в ватсапе
W_e0tMXNVls,"Добрый день! Спустя где-то 1-2 недели после лечения кариеса, зуб стал слишком чувствительным … даже на водичку комнатной температуры начинает реагировать - ныть 🦷<br>С чем это может быть связано? Заранее благодарю 🙏🏼"
W_e0tMXNVls,"Здравствуйте.появилась чувствительность коренного зуба рядом с зубом мудрости(по соседству) . Зуб мудрости вырвал, подумал может из за него что давит. Прошëл месяц всë ровно повышения чувствительность. Что делать? Пройдëт ли со временем само?"
W_e0tMXNVls,У меня после ставки новых зубов стали чувствительными на холодный и на горячую что делать та?
W_e0tMXNVls,👍
1Hv2F2Yituk,У меня дико разболелось горло примерно через час после удаления 6 зубов.глотать очень больно.что делать?
1Hv2F2Yituk,"Берегите сгусток любыми способами!!!! У меня альвеолит , это ужас. От запаха не избавиться, болит ухо, болит лимфоузел, болит пол челюсти, сверху и снизу. А чистка этой лунки просто непереносимо, врач не смог через 3 заполнить лунку кровью, наложили лекарство. Промывание лунки терпимо , но тоже очень больно."
1Hv2F2Yituk,"ребята скажите пожалуйста, как долго болела горла после удаление зуба мудрости,? Не могу глотать слюну, болит и ухо , ужасно не могу открыть рот . Два зуба мудрости удалена с двух сторон права не болит с левой и место зуб болит и горле только в тот же стороны и ухо ."
1Hv2F2Yituk,"Подскажите пожалуйста ,я месяц назад удалила сложную нижнюю 8 ку и между десной как будто валик по ощущениям ,трогую внутри щеку и чувствую на ощупь этот валик, как будто там жидкость какая то есть внутри припухлости щеки  ...а с внешней стороны щеки не отека ...что это может быть ...жевать тоже не удобно мешает этот валик"
1Hv2F2Yituk,Как узнать какой зуб болит если напухает шеки от бороды ?Зубы не болят кроме когда вырвал 1день поныло и все
1Hv2F2Yituk,"А мне удалили верхнюю шестерку и ушили рану,все предписания врача исполняла,но все равно    через 4 дня почувствовала противный вкус и запах трупа во рту,никакой боли,отеков,но эти компоненты присутствовали,когда сняли швы,врач наложила какую то пасту,и запах пропал и во рту стало вкуснее,что за паста не знаю,сказала еще раз прийти на прием."
1Hv2F2Yituk,"Здравствуйте, может быть такое, что для удаления зуба 38 зачем-то пришлось надрезать а потом соответственно зашивать лунку 36?"
1Hv2F2Yituk,"удалил 2 зуба  , за раз 1 зуб мудрости  он не сложный быстро удалил 2 сек и 2 зуб  резал десну пелил зуб  5 день есть боль у обоих зубов пульсирует  чуть щека опухла  выше зуба  боли не увеличваются  иди к стамотологу?"
1Hv2F2Yituk,"Добрый вечер, после удаления зуба мудрости на одной стороне сверху и снизу -  не открывается полностью рот, на 2 пальца только, прошло 21 день. Что делать? Ничего не болит, но рот открыть шире просто не могу -  больно, будто заклинивает на этом моменте"
1Hv2F2Yituk,Здравствуйте мне недавно удалили зуб мудрости но на лунке нету сгустка несколько дней назад врач осмотрел и сказал что там грязно и нету крови если врач не опорен и так останитсья что будет и мне больно
1Hv2F2Yituk,Музыку по громче атом не понятно
1Hv2F2Yituk,Улалили 2 зуба нормально всё будет ??
1Hv2F2Yituk,"Доктор,помогите пожалуйста советом.Мне вырвали пятый зуб сверху от середины на правой стороне.,т.к зуб после установки штифта и коронки ныл пол года ,врач выбивал молотком и потом нарастил кость.Уже прошло 4 недели рана болит ,хотя снаружи зажила .Была у хирурга челюстного он сделал 3Д снимок сказал ,рана заживает внутри хорошо,а у меня болит лицо с правой стороны где вырывали зуб и челюсть,ночью я давлю от паники и стресса зубами,что вызывает боль челюсти ,головы и глаз и затылок,сплю очень мало,просыпаюсь отболей каждую ночь,пью уже 4 недели ибупрофен.Назначили челюстной   физио терапию (массаж),она немного погладила по скулам ,надала на затылке точки .Хирург сказал ждать.Как долго проходит болевой синдром если нерв весь раздражён на правой стороне лица и в скулах? Пройдёт ли этот ад? Спасибо за ответ."
1Hv2F2Yituk,"2 февраля удалили три передних зуба , две лунки быстро затянулись , а второй у клыка до сих пор воспалительный процесс ( там был осколок зуба и 16 февраля делали ревизию и было уплотнение над десной  , лунка затянулась,  но с огромным рубцом . Дренажа , перевязок и антибиотиков не назначали Была у врачей - делайте аппликации  из метрогеля . Подскажите что же делать ?"
1Hv2F2Yituk,Подскажите пожалуйста если на 5 день после удаления верхней восьмерки поднялась температура небольшая что делать но лунка не болит и отека нет ? Это может быть из за простуды или все таки из за зуба
1Hv2F2Yituk,Самле страшное это перфорация и свищ..а у вас и нет
1Hv2F2Yituk,"Здравствуйте! Скажите, пожалуйста 🙏🙏🙏4й день после сложного удаления. Распиливали зуб. Изначально был чуть треснутый. Врач применял силу при удалении. Сказал болеть не будет. Но три дня я ьыла на частом приеме обезболивающих(ибупрофен, так как кормлю реьенка), но помогали они слабо. Вчера на ночь выпилп, так как боль была нестерпимая. Лунка пульсировала, дергала. Ночь поспала, утром снова болит. Уже не дергает. Но то сильнее, то слабо. То ноет. С виду лунка в норме, сгусток на месте. Десна, конечно, опухшая. Отек на щеке совсем небольшой. Вчера весь день дклала ванночки ромашка, сода, соль. Вечером уже не выдержала и плмазала Левомеколь. В-общем, норма ли это или бежать к врачу? Повторюсь, врач не уеремонился в поликлинике. Ломал зуб как ступеньку в подьезде. Один раз пила соскочила на десну"
1Hv2F2Yituk,Спасибо
1Hv2F2Yituk,У меня удалили два корня . сегодня пятый день болит десна
1Hv2F2Yituk,"Після видалення нижнього зуба мудрості ясна зверху зрослись, а збоку ні, і там вийшов наче такий можна сказати карман, туди потрапляє їжа а я нічого не можу з цим зробити, це нормально?"
1Hv2F2Yituk,"Чи можлива онлай консультація?<br>Є одне питання, а я знаходжусь за кордоном і не можу потрапити до лікаря який знає українську("
1Hv2F2Yituk,Здравствуйте хотел узнать после анастази могут быть рот жолтым
1Hv2F2Yituk,Здравствуйте спасибо за Тех- поддержку бедалаг ) всем здоровья и удачи!
1Hv2F2Yituk,Нужно ли делать рентген перед удалением зуба мудрости?
1Hv2F2Yituk,"У меня от зуба мудрости столько проблем появилось: несколько месяцев очень сильно болело горло будто в горле струна натянута, опухли лимфоузлы - стало тяжело дышать, шла      безостановочно слизь - появился  хронический фарингит - обошёл кучу лоров , но в итоге нашëл платную клинику где мне полностью промыли миндалины от жидкого гноя и стало во много раз легче"
1Hv2F2Yituk,"Пожалуй, это самое лучшее и подробное видео без &quot;бла-бла-бла&quot;."
1Hv2F2Yituk,"Спасибо, все понятно,!"
1Hv2F2Yituk,У меня десна болит 3 недели даже обезболы не помогают
1Hv2F2Yituk,Здравствуйте ! У меня простезия уже 8 мес и активное лечение не дает результат ! Неужели это навсегда? 😢 и капельницы и уколов куча - ноль результат !
1Hv2F2Yituk,"Спасибо, доктор за профессионализм и человечность. 😊"
1Hv2F2Yituk,"Доктор, подскажите пожалуйста что делать если после удаления прошел месяц, а онемение половины подбородка и губы не проходит? У меня паника что так останется навсегда. Не приятное ощущение доставляет дискомфорт. Начиталась что люди живут так десятилетиями("
1Hv2F2Yituk,А если болить горло?
1Hv2F2Yituk,Вам что по-русски можно говорить что-ли?
1Hv2F2Yituk,"Уже неделю воспалено горло со стороны вырванного зуба мудрости. И постоянный насморк. Но до этого пломбировали зуб, который немного ныл и чувствовал (терпимо) зубную щетку. Поставили фотополимер.. теперь незнаю, из за чего воспалено с одной стороны горло и насморк..отдает немного в ухо. Лор сказал, что уши впорядке.  Опухшей щеки нету...десна не напухшая, светлая. Но вот горло стой стороны покрасневшее. Неделю лечения мефанаминовой кислотой .. плюс ибупрофен .ингалипт.. как то не очень помагает <br>Опыт рвания зубов есть.. но никогда не было красного горла"
1Hv2F2Yituk,Побольше таких врачей❤
1Hv2F2Yituk,"А нормально то что я удалил зуб 8 дней назад,после операции не болело и отека вполне не было.Боль из далека в лунке ноющая.Вчера к стоматологу сходил сказали надо подождать пока восстановятся именно в клинике не болело именно сегодня вечером после того как зевал начался боль уже со временем глотать стало больно:(Можете посоветовать что нибудь???😢"
1Hv2F2Yituk,Можно пож спросить Я удалила с левой стороны Верхней по счету 3  4 зуб.Прописал врач таблетки пью но у меня вопрос почему у меня левый газ незакрывается слезится немая левая сторона? Ответьте пож это пройдет
1Hv2F2Yituk,Есть вопрос<br>Почему опухли руки после удаления зуба мудрости????????????????????????? Срочно ответе нужна ваша помощь
1Hv2F2Yituk,"Доктор, скажите каким методом диагностики можно узнать затянулась перфорация пазухи или нет???; 40 дней назад был удален 26 зуб, с кистой. Зуб удаляли в Члх, 1&#39;5 часа пилили, наложили швы на десну, была небольшая перфорация пазухи, положили губку спец. Сказали должно зажить само. В итоге лунка медленно срастается, ещё дыра в десне, но розовая без воспалений. Болит голова по вечерам, общая слабость. Гайморита нет."
1Hv2F2Yituk,❤
1Hv2F2Yituk,"У меня после удаления болит гланда, зуб был сложный, находился гайморитной пазухе (((17 зуб"
1Hv2F2Yituk,"Что вы думаете по этому поводу,мне очень страшно,особенно какой то феномен! Врачи не видели проблем и вот я поехала в Киев и там сказали что это проблема но какая и как ее решать не сказали ,жду их ответа.<br>Я не понимаю как такое количестао врачей не видели проблем.<br>Врач которая удаляла удивила меня ! У нее тряслисб руки ,голос дрожал стол пнрекинула,в общем что она сделала я не понимаю,и это не студент,приблизительно 45лет,ну сам процесс был вызывающий."
1Hv2F2Yituk,"Здравствуйте доктор у меня есть вопрос.<br>Удалили зуб 4 ка,крови не было лунку не подшили,удаление было очень травматичным, боль начплась неимоверная,жжение в лунке было очень сильным и боль похожая на зуд внутренний,к сожалению врачи не видели проблем обошла кучу врачей но безрезультатно, была у невролога ,он назначил курс 3 месяца антидипресантов думали тригиминит,после курса боль слегка спала но интенсивность и дискомфорт остались,кт показало что лунка не заживала 4 месяца ,после назнасения комплекса медикаментов от тригиминита лунка не много зажила но кавекнозно,на даном этапе 6 месяцев после удаления  жжение,боль зудящяя место корня 4 ки а так же болит соседний здоровый зуб,гайморит и сыпь на спине,болит голова как будто треснет,я истощенна.<br>Чувство страха посещает ,не представляю где искать спасения.<br>Помогите!"
1Hv2F2Yituk,Мне разворотили и уже вторую неделю не заживает и аголилась кость
1Hv2F2Yituk,Почему после удпления зуба на верх.челюсти через лунку жидкость попадает в нос
1Hv2F2Yituk,"Вы не ответили на то, что делать если не открывается рот."
1Hv2F2Yituk,Читаю коменты и просто в восторге🎉 к каждому практический комментарию(вопросу) есть ответ от автора то есть доктора✊ Блин это супер💪
1Hv2F2Yituk,Чётко и ясно
1Hv2F2Yituk,"Здравствуйте. 7 дней назад удалила нижнюю, скрытую, восьмерку. Наложили швы. Весь процесс около 20 минут. На след.день опухло страшно, и так до 4 дня опухлость только увеличивалась, шея, горло, челюсть, все лицо. Назначили антибиотики. Опухоль начала уменьшаться но ооочень медленно. Неделя уже прошла. Сколько может длится этот процесс? Настоящий ад😭😭"
1Hv2F2Yituk,"Вирвали зуб , і опухли ясна над верхніми зубами і нижніми.Що робити?дякую)"
1Hv2F2Yituk,"У меня удолили 8и9 зуб сразу, через 2дня боли усилился и гайморит начался, пришёл к врачу, в лунку не смотрел так просто фонарем посветил, выписал лекарство. На следующей день, температура 38-39, не сбивается сутки, лечо онемело, гной сноса течёт ручьём, звоню врачу он говорит лечись как я сказал и придёшь через 3 дня, выходные, через специальное зеркало посмотрел в лунке гной и что-то чёрное. Завтра к врачу, воть теперь думаю идти или нет, именно к нему, как бы не долечил бы."
1Hv2F2Yituk,"А если температуры нет,а морозит 2 дня после удаления ну не болит, просто онемение десны"
1Hv2F2Yituk,"Пошла в очень хорошую клинику по рекомендации от врача, надо было вырвать 8ку, врачи мне ничего не сказал про уход, про то как будет заживать, все осложнения были сюрпризом, у меня онеме язык сильно Я очень переживаю..."
1Hv2F2Yituk,"ОБРАТИТЕ ПОЖАЛУЙСТА ВНИМАНИЕ!!! Здравствуйте, нахожусь в Германии, языка не знаю, поэтому очень трудно общаться с врачом и хочу услышать ваше мнение. Мне 06.03. вырвали зубы мудрости ровно неделю назад. Всё прошло быстро. Все 4 зуба меньше чем за час. Марлю дали, держал долго. Так как кровотечение было часов 5-6. На следующий день врач осмотрел и сказал что всë хорошо. Не выписывал вообще ничего. От слова совсем. На 2-3 день после удаления началась усиливаться боль в области правой нижней лунки. Пошёл к врачу, он сказал, что воспалились две нижние лунки, но в целом всё нормально. Приложил марлю с лекарством в лунку и прописал антибиотики. На следующий день боль значительно уменьшилась, но на горле, возле нижних лунок появились два прищика, типа гнойники. Пошёл сегодня(ровно неделя после удаления) опять к врачу, осмотрел лунки проверил на наличие гноя, но ничего нет. Сказал, что всё нормально. Увеличил курс антибиотиков и выписал лекарство от воспаления в ротовой полости, наподобие мази. Также посоветовал полоскание отваром ромашки. В расслабленном состоянии боли сейчас вообще нет, только если мимикой усиливвть давление на лунки чувствуется боль. Просто очень боюсь осложнений и сильно переживаю. Что вы можете сказать по этому поводу??? Не могу найти информацию о подобных прищиках."
